"binominal","rates","alpha","sigma.sq","theta","expected_mean","expected_var","tip_state","is_cd","trait"
"Arenaria_serpyllifolia",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.19934074240065,1.33977609218504,"NMAM",TRUE,"logSRL"
"Cerastium_fontanum",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.19934074240065,1.33977609218503,"NMAM",TRUE,"logSRL"
"Cerastium_arvense",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.19934074240065,1.33977609218503,"NMAM",TRUE,"logSRL"
"Eurotia_lanata",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.84032538154732,1.33977609218502,"AM",TRUE,"logSRL"
"Chenopodium_serotinum",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.19934074240065,1.33977609218503,"NMAM",TRUE,"logSRL"
"Chenopodium_album",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.19934074240065,1.33977609218503,"NMAM",TRUE,"logSRL"
"Alternanthera_sessilis",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.19934074264545,1.33977609218502,"NMAM",TRUE,"logSRL"
"Rumex_acetosa",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.1993346660266,1.33977609218503,"NMAM",TRUE,"logSRL"
"Rumex_acetosella",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.1993346660266,1.33977609218503,"NMAM",TRUE,"logSRL"
"Fallopia_convolvulus",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.19933466627533,1.33977609218502,"NMAM",TRUE,"logSRL"
"Coccoloba_manzinellensis",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.82090116070497,1.33977609218502,"EcM",TRUE,"logSRL"
"Coccoloba_excelsa",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.82090116070497,1.33977609218502,"EcM",TRUE,"logSRL"
"Armeria_velutina",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.1993346660266,1.33977609218504,"NMAM",TRUE,"logSRL"
"Schoepfia_jasminodora",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Osyris_alba",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.163700874903,1.33977609218504,"NMAM",TRUE,"logSRL"
"Comandra_umbellata",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Stauracanthus_genistoides",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Trifolium_spumosum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Trifolium_repens",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Trifolium_pratense",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Trifolium_incarnatum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Trifolium_hirtum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Trifolium_angustifolium",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Trifolium_purpureum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Trifolium_subterraneum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Trifolium_dubium",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Medicago_sativa",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Medicago_ruthenica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Medicago_minima",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Melilotus_officinalis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Vicia_americana",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Vicia_villosa",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Lathyrus_venosus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Astragalus_bisulcatus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Astragalus_agrestis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Astragalus_scaberrimus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Astragalus_canadensis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Astragalus_aboriginum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Astragalus_pelecinus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Oxytropis_sericea",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Caragana_microphylla",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Lotus_tenuis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Lotus_corniculatus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Ornithopus_sativus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Ornithopus_compressus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Anthyllis_cytisoides",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Anthyllis_terniflora",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Coronilla_juncea",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Coronilla_minima",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Gliricidia_sepium",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Pueraria_stricta",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Bituminaria_bituminosa",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Desmodium_canadense",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Lespedeza_bicolor",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Lespedeza_davurica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Lespedeza_davidii",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Lespedeza_thunbergii",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Lespedeza_capitata",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Millettia_leptobotrya",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Clitoria_javitensis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Dalea_purpurea",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Lupinus_perennis",0.000235660924571089,0.0645429636932133,0.172946239349867,5.07600172226667,4.34462209556026,1.33977609218503,"NM",TRUE,"logSRL"
"Cytisus_grandiflorus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Genista_triacanthos",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Genista_hirsuta",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Ulex_parviflorus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Calpurnia_aurea",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Thermopsis_rhombifolia",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Baptisia_alba",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Pterocarpus_indicus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Platypodium_elegans",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Sophora_microphylla",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Styphnolobium_japonicum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Leucaena_Leucocephala",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Acacia_mangium",0.000226500259659453,0.0645429636932133,0.172946239349867,4.31893437075217,4.11391266950753,1.33977609218502,"EcMAM",TRUE,"logSRL"
"Acacia_auriculiformis",0.000226500259659453,0.0645429636932133,0.172946239349867,4.31893437075217,4.11391266950753,1.33977609218502,"EcMAM",TRUE,"logSRL"
"Acacia_crassicarpa",0.000226500259659453,0.0645429636932133,0.172946239349867,4.31893437075217,4.11391266950753,1.33977609218502,"EcMAM",TRUE,"logSRL"
"Archidendron_lucidum",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Archidendron_clypearia",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Chamaecrista_fasciculata",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Gleditsia_triacanthos",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218502,"AM",TRUE,"logSRL"
"Bauhinia_championii",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Cercis_canadensis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Xanthophyllum_tenue",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Potentilla_tanacetifolia",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Potentilla_neumanniana",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Potentilla_acaulis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Duchesnea_indica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Alchemilla_alpina",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Sibbaldianthe_bifurca",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Fragaria_virginiana",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Potentilla_arguta",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Chamaerhodos_erecta",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Sanguisorba_officinalis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Sanguisorba_minor",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Agrimonia_pilosa",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rosa_arkansana",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rosa_canina",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rosa_acicularis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rosa_xanthina",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rubus_irritans",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rubus_ulmifolius",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rubus_allegheniensis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rubus_corchorifolius",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rubus_rosifolius",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rubus_crataegifolius",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rubus_phoenicolasius",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rubus_idaeus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Filipendula_palmata",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Malus_domestica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Malus_baccata",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Cydonia_oblonga",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Crataegus_pinnatifida",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Crataegus_monogyna",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Cotoneaster_multiflorus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Cotoneaster_adpressus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Cotoneaster_acutifolius",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Pyrus_bourgaeana",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Pyrus_betulifolia",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Sorbus_discolor",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Sorbus_aucuparia",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Eriobotrya_japonica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Rhaphiolepis_indica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Amelanchier_alnifolia",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Spiraea_dahurica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Spiraea_pubescens",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Prunus_alabamensis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Prunus_armeniaca",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Prunus_sibirica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Prunus_persica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Prunus_sargentii",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Prunus_avium",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Prunus_virginiana",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Prunus_serotina",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Prunus_padus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Ficus_variolosa",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Ficus_carica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Ficus_tikoua",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Artocarpus_styracifolius",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Oreocnide_frutescens",0.00111604698386932,0.0645429636932133,0.172946239349867,4.19972002597252,4.14765005134581,1.33977609218504,"NMAM",TRUE,"logSRL"
"Celtis_australis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Celtis_sinensis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Gironniera_subaequalis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Ulmus_laciniata",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Ulmus_minor",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Ulmus_macrocarpa",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Ulmus_pumila",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Ulmus_davidiana",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Ulmus_rubra",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Ulmus_americana",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Rhamnus_davurica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Rhamnus_lycioides",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Rhamnus_alaternus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Elaeagnus_commutata",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Coriaria_arborea",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Coriaria_nepalensis",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218504,"AM",TRUE,"logSRL"
"Corynocarpus_laevigatus",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.72459082629487,1.33977609218503,"AM",TRUE,"logSRL"
"Carpinus_caroliniana",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218503,"EcM",TRUE,"logSRL"
"Carpinus_betulus",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218503,"EcM",TRUE,"logSRL"
"Carpinus_cordata",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218503,"EcM",TRUE,"logSRL"
"Corylus_ferox",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218503,"EcM",TRUE,"logSRL"
"Corylus_sieboldiana",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218503,"EcM",TRUE,"logSRL"
"Betula_albosinensis",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218504,"EcM",TRUE,"logSRL"
"Betula_platyphylla",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218504,"EcM",TRUE,"logSRL"
"Betula_pendula",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218504,"EcM",TRUE,"logSRL"
"Betula_dahurica",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218504,"EcM",TRUE,"logSRL"
"Betula_costata",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218504,"EcM",TRUE,"logSRL"
"Betula_fruticosa",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218504,"EcM",TRUE,"logSRL"
"Betula_alleghaniensis",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218504,"EcM",TRUE,"logSRL"
"Betula_lenta",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218504,"EcM",TRUE,"logSRL"
"Alnus_glutinosa",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218504,"EcM",TRUE,"logSRL"
"Alnus_hirsuta",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218504,"EcM",TRUE,"logSRL"
"Alnus_formosana",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218504,"EcM",TRUE,"logSRL"
"Alnus_mandshurica",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218504,"EcM",TRUE,"logSRL"
"Engelhardia_roxburghiana",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.7014872237679,1.33977609218502,"EcM",TRUE,"logSRL"
"Juglans_nigra",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.71819246358014,1.33977609218502,"AM",TRUE,"logSRL"
"Juglans_mandshurica",0.00139741135840537,0.0645429636932133,0.172946239349867,3.72459082629214,3.71819246358014,1.33977609218502,"AM",TRUE,"logSRL"
"Carya_glabra",0.000577727383008897,0.0645429636932133,0.172946239349867,3.70146242297556,3.70148722378391,1.33977609218503,"EcM",TRUE,"logSRL"
