"names","rates","alpha","sigma.sq","theta","expected_mean","expected_var","tip_state","trait","cd"
"Pinus_tabuliformis",0.000995767206181157,0.0713819968087815,0.172946239349867,3.34092368614807,3.36802485718127,62851467265193.7,"EcM","SRL",TRUE
"Pinus_pinea",0.000995767206181157,0.0713819968087815,0.172946239349867,3.34092368614807,3.42703244881425,627.320472265961,"EcM","SRL",TRUE
"Pinus_armandii",0.00114784431900059,0.0832371795875865,0.172946239349867,3.26956210196253,3.30651642613488,7786851.68200997,"EcM","SRL",TRUE
"Pinus_koraiensis",0.00126395431416167,0.0832371795875865,0.172946239349867,3.22934734567872,3.26769949522499,28410895.5439189,"EcM","SRL",TRUE
"Pinus_pumila",0.00126395431416167,0.0832371795875865,0.172946239349867,3.22934734567872,3.26769949522499,28410895.5439189,"EcM","SRL",TRUE
"Pinus_strobus",0.00117203948293328,0.0819735523801349,0.172946239349867,3.36882139302286,3.38079239759084,60204182130923.6,"EcM","SRL",TRUE
"Picea_koraiensis",0.00126395431416167,0.0832371795875865,0.172946239349867,3.22934734567872,3.26772276896732,19387728.1358301,"EcM","SRL",TRUE
"Picea_meyeri",0.00126395431416167,0.0832371795875865,0.172946239349867,3.22934734567872,3.26772276896732,19387728.1358301,"EcM","SRL",TRUE
"Picea_abies",0.000995767209599932,0.0726456240162331,0.172946239349867,3.32553329278415,3.45304883248092,784323.053105701,"EcM","SRL",TRUE
"Picea_wilsonii",0.00114784431558181,0.0819735523801349,0.172946239349867,3.28495249532645,3.29764399870259,60204264984623.4,"EcM","SRL",TRUE
"Larix_gmelinii",0.00129945703116198,0.0832372797192716,0.172946239349867,3.21949114704758,3.25784041649469,49420161.5129079,"EcM","SRL",TRUE
"Larix_decidua",0.00129945703116198,0.0832372797192716,0.172946239349867,3.21949114704758,3.25784041649469,49420161.5129079,"EcM","SRL",TRUE
"Larix_kaempferi",0.00114784431900059,0.0832371795875865,0.172946239349867,3.26956210196253,3.41408802572219,1729099.08702773,"EcM","SRL",TRUE
"Pseudotsuga_menziesii",0.00114784431558181,0.0819735523801349,0.172946239349867,3.28495249532645,3.29753629047933,7002711.8461548,"EcM","SRL",TRUE
"Abies_nephrolepis",0.00132889096956287,0.0854273549827811,0.172946239349867,3.20806148954223,3.2535529557687,50611633.1263385,"EcM","SRL",TRUE
"Abies_alba",0.00132889096956287,0.0854273549827811,0.172946239349867,3.20806148954223,3.2535529557687,50611633.1263385,"EcM","SRL",TRUE
"Tsuga_canadensis",0.000995767209599932,0.0726456240162331,0.172946239349867,3.32553329278415,3.4562644955437,907831.579611873,"EcM","SRL",TRUE
"Cedrus_libani",0.00114784585920164,0.08197365251182,0.172946239349867,3.27599563179447,3.28995059956203,7126203.70451487,"EcM","SRL",TRUE
"Encephalartos_gratus",0.00117681280135033,0.0737680259757524,0.172946239349867,3.27562338054339,3.40840312057585,1355753.62834361,"AM","SRL",TRUE
"Dioon_rzedowskii",0.00117681280135033,0.0737680259757524,0.172946239349867,3.27562338054339,3.40840312057585,1355753.62834361,"AM","SRL",TRUE
"Zamia_lucayana",0.000995766154206825,0.0726456240162331,0.172946239349867,3.33449004617806,3.46519076908156,907840.403522236,"AM","SRL",TRUE
"Cycas_panzhihuaensis",0.00106070280618925,0.0737680259757524,0.172946239349867,3.31583813682721,3.44853597376686,1351752.59264542,"AM","SRL",TRUE
"Cycas_nathorstii",0.00106070280618925,0.0737680259757524,0.172946239349867,3.31583813682721,3.44853597376686,1351752.59264542,"AM","SRL",TRUE
"Ephedra_fragilis",0.00106070280618925,0.0737680259757524,0.172946239349867,3.31583813682721,3.45069942415647,1351742.67331542,"AM","SRL",TRUE
"Ephedra_distachya",0.00106070280618925,0.0737680259757524,0.172946239349867,3.31583813682721,3.45069942415647,1351742.67331542,"AM","SRL",TRUE
"Gnetum_gnemon",0.00111187720476101,0.0726456240162331,0.172946239349867,3.28531853650034,3.41610309468707,907840.403522244,"EcM","SRL",TRUE
"Ginkgo_biloba",0.00101996131813952,0.0712672900118805,0.172946239349867,3.46218825604897,3.39396229624573,22.6687935109494,"AM","SRL",TRUE
"Dryopteris_sparsa",0.00106070280618925,0.0737680259757524,0.172946239349867,3.31583813682721,3.45070041653868,1351742.77966588,"AM","SRL",TRUE
"Dryopteris_lepidopoda",0.00106070280618925,0.0737680259757524,0.172946239349867,3.31583813682721,3.45070041653868,1351742.77966586,"AM","SRL",TRUE
"Polystichum_chilense",0.00114737886294945,0.0713820969404666,0.172946239349867,3.28804801258028,3.41549166072818,62160.5925170569,"AM","SRL",TRUE
"Blechnum_procerum",0.000995766150788051,0.0715778505805579,0.172946239349867,3.33992931056018,3.47097066417767,160213.545440434,"AM","SRL",TRUE
"Blechnum_novae-zelandiae",0.000995766150788051,0.0715778505805579,0.172946239349867,3.33992931056018,3.47097066417767,160213.545440434,"AM","SRL",TRUE
"Blechnum_lanceolatum",0.00102520316717477,0.0737679258440673,0.172946239349867,3.32850093444632,3.463348528183,1351700.53151731,"AM","SRL",TRUE
"Blechnum_fluviatilis",0.000995767694407883,0.0713820969404666,0.172946239349867,3.33196742155974,3.43847919913362,123829.501733182,"AM","SRL",TRUE
"Blechnum_discolor",0.00117681280476911,0.0748357994114276,0.172946239349867,3.27018411616128,3.40798059742755,21594533.2985014,"AM","SRL",TRUE
"Blechnum_orientale",0.00102520316717477,0.0737679258440673,0.172946239349867,3.32850093444632,3.463348528183,1351700.53151715,"AM","SRL",TRUE
"Onoclea_sensibilis",0.000995766150788051,0.0713819968087815,0.172946239349867,3.34092428509172,3.47134314769072,5.19558782965599,"AM","SRL",TRUE
"Matteuccia_struthiopteris",0.000995766150788051,0.0713819968087815,0.172946239349867,3.34092428509172,3.47134314769072,5.19558782965599,"AM","SRL",TRUE
"Athyrium_spinulosum",0.000995766150788051,0.0713819968087815,0.172946239349867,3.34092428509172,3.47179895786556,17.7097690243476,"AM","SRL",TRUE
"Athyrium_sinense",0.000995766150788051,0.0713819968087815,0.172946239349867,3.34092428509172,3.47179895786556,17.7097690243025,"AM","SRL",TRUE
"Athyrium_monomachii",0.00117681280135033,0.073572172203976,0.172946239349867,3.27661835507493,3.41119378895503,21492618.2924127,"AM","SRL",TRUE
"Cystopteris_sudetica",0.000995773133876135,0.072645608495175,0.172946239349867,3.32553699293401,3.35252566159568,176423697212527,"AM","SRL",TRUE
"Asplenium_bulbiferum",0.000584128926532327,0.107367045763908,0.160363600399302,4.03980938042066,3.89146312159789,1.02949340034066e+33,"NMAM","SRL",TRUE
"Pteridium_aquilinum",0.000995766150788051,0.0761394340145812,0.172946239349867,3.40209624663829,3.43732475183385,5.90963327617346e+32,"AM","SRL",TRUE
"Adiantum_pedatum",0.00114784326018871,0.0819735523801349,0.172946239349867,3.28775841186659,3.30247702973368,7929032027581362176,"AM","SRL",TRUE
"Cyathea_smithii",0.00111187769298774,0.0726457241479182,0.172946239349867,3.28531842636227,3.33739614932345,21085454.3905725,"AM","SRL",TRUE
"Alsophila_tricolor",0.000995766150788051,0.0713819968087815,0.172946239349867,3.35975248791827,3.49312564026382,9131124.77712674,"AM","SRL",TRUE
"Alsophila_smithii",0.000995766150788051,0.0713819968087815,0.172946239349867,3.35975248791827,3.49312564026382,9131123.49177584,"AM","SRL",TRUE
"Sphaeropteris_medullaris",0.00117681280135033,0.073572172203976,0.172946239349867,3.27661835507493,3.33244446518602,42824790.2125293,"AM","SRL",TRUE
"Dicksonia_squarrosa",0.000995767694407883,0.0713820969404666,0.172946239349867,3.33196742155974,3.37995021402015,62851572523030.3,"AM","SRL",TRUE
"Cibotium_barometz",0.00101996131813952,0.0713819968087815,0.172946239349867,3.42479318278814,3.45100880166451,61807582524977.1,"AM","SRL",TRUE
"Sticherus_cunninghamii",0.00117681280135033,0.0737680259757524,0.172946239349867,3.27562338054339,3.33181799833333,1351746.55933213,"AM","SRL",TRUE
"Dicranopteris_pedata",0.000995766150788051,0.0712672900118805,0.172946239349867,3.38112467594904,3.49715001460601,19912477.0468347,"AM","SRL",TRUE
"Dicranopteris_linearis",0.000995766150788051,0.0712672900118805,0.172946239349867,3.38112467594904,3.49715001460645,19912477.0468347,"AM","SRL",TRUE
"Osmunda_japonica",0.000995766150788051,0.0712672900118805,0.172946239349867,3.38112467594904,3.36992421563006,61693962898799.9,"AM","SRL",TRUE
"Equisetum_hyemale",0.00111014171131725,0.0693759586544252,0.172946239111197,3.74695273642977,3.7555250562273,8529993040819.55,"NMAM","SRL",TRUE
"Equisetum_pratense",0.00111014171131725,0.0693759586544252,0.172946239111197,3.74695273642977,3.7555250562273,8529993040822.35,"NMAM","SRL",TRUE
"Lycopodium_volubile",0.000995766150788051,0.0713819968087815,0.172946239349867,3.34092428509172,3.382942101236,1.14003896360144,"AM","SRL",TRUE
"Ratibida_pinnata",0.00468377394023924,0.0759723028083979,0.172946237251048,3.71270564295187,3.71270566649121,1.13821901509123,"AM","SRL",FALSE
"Heliopsis_helianthoides",0.00468323253763963,0.0759723028083979,0.172932413534568,3.71255060280426,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Liatris_aspera",0.00468376976408715,0.075972302808398,0.172946130619402,3.71270444702267,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Arnica_sororia",0.00468323671405209,0.0759723028083979,0.172932520171554,3.71255179879335,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Arnica_fulgens",0.00468323671405209,0.0759723028083979,0.172932520171554,3.71255179879335,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Hymenoxys_richardsonii",0.00468377401450899,0.0759723028083979,0.17294623914739,3.71270566422032,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_agrestis",0.00468377399730603,0.0759723028083979,0.172946238708143,3.71270565929395,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_grosseserratus",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_giganteus",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_maximiliani",0.00468376963179706,0.075972302808398,0.172946127241619,3.71270440913908,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_verticillatus",0.00158261423015889,0.0759723028083979,0.0937638457662507,2.8246340681663,2.826117111531,0.617003781394655,"AM","SRL",FALSE
"Helianthus_salicifolius",0.00158261428658844,0.0759723028034636,0.0937638471961378,2.82463408430277,2.82611711277459,0.617003781183111,"AM","SRL",FALSE
"Pappobolus_microphyllus",0.0015771301117133,0.075972302808398,0.0937501278921862,2.82448021509626,2.82448020803298,0.617002011210843,"AM","SRL",FALSE
"Helianthus_occidentalis",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_mollis",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_silphioides",0.00565377848548895,0.0759723028083979,0.172932411591538,3.71255058101217,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_atrorubens",0.00468323668321338,0.0759723028083979,0.172932519384145,3.71255178996214,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_longifolius",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_angustifolius",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_floridanus",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_petiolaris",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_neglectus",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_niveus",0.00126515199378882,0.0759723028083979,0.0937638487966847,2.82463410215419,2.8255030376868,0.617002702371286,"AM","SRL",FALSE
"Helianthus_praecox",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_debilis",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_argophyllus",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_annuus",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_cusickii",0.00158261425533709,0.075972302808398,0.09376384640913,2.82463407537653,2.82611711265023,0.61700378139708,"AM","SRL",FALSE
"Helianthus_pauciflorus",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_radula",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_porteri",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_carnosus",0.00468323671442752,0.0759723028083979,0.17293252018114,3.71255179890086,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helianthus_heterophyllus",0.00468323257526836,0.075972302808398,0.172932414495348,3.7125506135799,3.71270566649121,1.13821902033199,"AM","SRL",FALSE
"Ambrosia_artemisiifolia",0.00158207709106791,0.0759723028083979,0.0937501309105968,2.8244802489493,2.82448020803298,0.617002011210843,"AM","SRL",FALSE
"Echinacea_serotina",0.00565454501281216,0.0759723028083979,0.172946239349866,3.7127056664912,3.70477418826968,1.13817697814393,"AM","SRL",FALSE
"Coreopsis_palmata",0.00468377402183246,0.0759723028083979,0.172946239334381,3.71270566631752,3.71270566649121,1.13821901509123,"AM","SRL",FALSE
"Helichrysum_italicum",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Helichrysum_stoechas",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Anaphalis_aureopunctata",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Anaphalis_hancockii",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Antennaria_parvifolia",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Antennaria_neglecta",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Inula_conyza",0.00158208123087083,0.0759723028083979,0.0937502366128262,2.82448143445461,2.82529328566068,0.61700245320505,"AM","SRL",FALSE
"Xanthisma_spinulosum",0.00468377402198704,0.0759723028034636,0.17294623932739,3.71270566633866,3.70477418826968,1.1381769779297,"AM","SRL",FALSE
"Symphyotrichum_oolentangiense",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Symphyotrichum_falcatum",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Symphyotrichum_ciliolatum",0.00157713011165284,0.075972302808398,0.0937501278921862,2.82448021509626,2.82448020803298,0.617002011210843,"AM","SRL",FALSE
"Symphyotrichum_puniceum",0.00468323670904636,0.0759723028083979,0.172932520043742,3.71255179735987,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Symphyotrichum_laeve",0.00468323677120481,0.0759723028083979,0.172932521630844,3.71255181516003,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Symphyotrichum_novae-angliae",0.00468323670940951,0.0759723028083979,0.172932520053015,3.71255179746386,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Symphyotrichum_ericoides",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Chrysopsis_villosa",0.00158207695331123,0.0759723028083979,0.0937501273932339,2.82448020950025,2.82452567394273,0.617002012576511,"AM","SRL",FALSE
"Solidago_ptarmicoides",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Solidago_nemoralis",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Solidago_decurrens",0.00468323671442752,0.0759723028083979,0.17293252018114,3.71255179890086,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Solidago_speciosa",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Solidago_rigida",0.00468323671452285,0.075972302808398,0.172932520183575,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Solidago_missouriensis",0.00468323671452285,0.075972302808398,0.172932520183575,3.71255179892816,3.71270566649121,1.13821901509124,"AM","SRL",FALSE
"Gutierrezia_sarothrae",0.00158261428562826,0.0759723028034636,0.0937638471716214,2.82463408402781,2.82448020803298,0.617002011065033,"AM","SRL",FALSE
"Erigeron_glabellus",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Erigeron_pumilus",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Erigeron_canadensis",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Aster_scaber",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Aster_lanceolatus",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Aster_tataricus",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Olearia_avicenniaefolia",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Olearia_rani",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Artemisia_igniaria",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Artemisia_barrelieri",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Artemisia_frigida",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Artemisia_mongolica",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Artemisia_ludoviciana",0.00468323671299915,0.0759723028083979,0.17293252014467,3.71255179849182,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Artemisia_cana",0.00468323671407092,0.0759723028034636,0.172932520161098,3.71255179877562,3.71270566649121,1.13821901503564,"AM","SRL",FALSE
"Achillea_millefolium",0.00468323671452285,0.075972302808398,0.172932520183575,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Crepis_foetida",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Crepis_tectorum",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Taraxacum_campylodes",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Picris_hieracioides",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Nabalus_tatarinowii",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Launaea_arborescens",0.00468323671457407,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Lactuca_tatarica",0.00468323671407092,0.0759723028034636,0.172932520161098,3.71255179877562,3.71270566649121,1.13821901494544,"AM","SRL",FALSE
"Pilosella_officinarum",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Lygodesmia_juncea",0.00468323251912265,0.0759723028083979,0.172932413061771,3.71255059750159,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Cichorium_intybus",0.00468323251912265,0.0759723028083979,0.172932413061771,3.71255059750159,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Tragopogon_dubius",0.00468377402243838,0.075972302808398,0.172946239349852,3.71270566649104,3.70477418826968,1.13817697814393,"AM","SRL",FALSE
"Critoniopsis_pycnantha",0.00468323671453274,0.0759723028083979,0.172932520183827,3.71255179893099,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Critoniopsis_floribunda",0.00468323671453274,0.0759723028083979,0.172932520183827,3.71255179893099,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Vernonia_fasciculata",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Centaurea_pectinata",0.00468323671452285,0.075972302808398,0.172932520183575,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Saussurea_nivea",0.00468323671453274,0.0759723028083979,0.172932520183827,3.71255179893099,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Saussurea_mongolica",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Saussurea_amurensis",0.00468323671453274,0.0759723028083979,0.172932520183827,3.71255179893099,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Atractylis_humilis",0.00468323671453276,0.075972302808398,0.172932520183828,3.712551798931,3.71270566649121,1.13821901509388,"AM","SRL",FALSE
"Adenocaulon_himalaicum",0.00468323671453274,0.0759723028083979,0.172932520183827,3.71255179893099,3.71270566649121,1.13821901509123,"AM","SRL",FALSE
"Campanula_rotundifolia",0.00468323671453274,0.0759723028083979,0.172932520183827,3.71255179893099,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Carpodetus_serratus",0.00468323671453274,0.0759723028083979,0.172932520183827,3.71255179893099,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Musineon_divaricatum",0.00468323671453274,0.0759723028083979,0.172932520183827,3.71255179893099,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Zizia_aurea",0.00468323671453274,0.0759723028083979,0.172932520183827,3.71255179893099,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Tordylium_maximum",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Daucus_carota",0.00468323671452284,0.0759723028083979,0.172932520183574,3.71255179892816,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Sanicula_orthacantha",0.00468323671453276,0.075972302808398,0.172932520183828,3.712551798931,3.71270566649121,1.13821901509579,"AM","SRL",FALSE
"Sciodaphyllum_acuminatum",0.00468323671453274,0.0759723028083979,0.172932520183827,3.71255179893099,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Heptapleurum_heptaphyllum",0.00468377393419731,0.075972302808398,0.172946237096779,3.71270564122166,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Heptapleurum_minutistellatum",0.00468377382199298,0.075972302808398,0.172946234231849,3.71270560908998,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Schefflera_digita",0.00468323671407094,0.0759723028034637,0.172932520161099,3.71255179877562,3.7127056664912,1.13821901485536,"AM","SRL",FALSE
"Oreopanax_sessiliflorus",0.00468377398974971,0.075972302808398,0.172946238515207,3.71270565713006,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Dendropanax_dentigerus",0.00468377398974971,0.075972302808398,0.172946238515207,3.71270565713006,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Eleutherococcus_senticosus",0.00468323256863253,0.075972302808398,0.172932414325915,3.71255061167962,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Macropanax_undulatus",0.00468323676404261,0.0759723028083979,0.17293252144797,3.71255181310901,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Hedera_helix",0.00468323671453276,0.075972302808398,0.172932520183828,3.712551798931,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Neopanax_arboreus",0.00468377393315315,0.075972302808398,0.172946237070119,3.71270564092265,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Neopanax_colensoi",0.00468377393315315,0.075972302808398,0.172946237070119,3.71270564092265,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Pseudopanax_crassifolius",0.00468323671453276,0.075972302808398,0.172932520183828,3.712551798931,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Raukaua_simplex",0.00468323670905628,0.075972302808398,0.172932520043996,3.71255179736271,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Pittosporum_eugenioides",0.00468323676404262,0.075972302808398,0.172932521447971,3.71255181310902,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Pittosporum_tenuifolium",0.00468323665135877,0.075972302808398,0.172932518570796,3.71255178084001,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Pennantia_corymbosa",0.00158207695330134,0.075972302808398,0.0937501273929818,2.82448020949742,2.82452567397727,0.617002017817322,"AM","SRL",FALSE
"Zabelia_biflora",0.00468323671408084,0.0759723028034637,0.172932520161352,3.71255179877846,3.71270566649121,1.13821901502711,"AM","SRL",FALSE
"Lonicera_chrysantha",0.00468377398974971,0.075972302808398,0.172946238515207,3.71270565713006,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Lonicera_maackii",0.00468377398974971,0.075972302808398,0.172946238515207,3.71270565713006,3.71270566649121,1.13821901509813,"AM","SRL",FALSE
"Symphoricarpos_occidentalis",0.00468323671453276,0.075972302808398,0.172932520183828,3.712551798931,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Viburnum_stipitatum",0.00468377393315315,0.075972302808398,0.172946237070119,3.71270564092265,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Viburnum_dentatum",0.00468323676413735,0.075972302808398,0.172932521450389,3.71255181313614,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Viburnum_tinus",0.00468323676413735,0.075972302808398,0.172932521450389,3.71255181313614,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Sambucus_williamsii",0.00468377393316306,0.075972302808398,0.172946237070372,3.71270564092548,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Quintinia_serrata",0.00468377399491748,0.0759723028083979,0.172946238647156,3.71270565860994,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
"Ilex_macropoda",0.00468377398949121,0.075972302808398,0.172946238508607,3.71270565705604,3.71270566649121,1.13821901509122,"AM","SRL",FALSE
