"","rates","alpha","sigma.sq","theta","expected_mean","expected_var","tip_state","trait","cd"
"Quercus_bicolor2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Quercus_canariensis2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Quercus_faginea2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Quercus_wutaishanica2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Quercus_suber2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Quercus_variabilis2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Quercus_asymmetrica2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Quercus_glauca2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Quercus_oxyodon2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Quercus_multinervis2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Quercus_coccifera2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Quercus_palustris2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Quercus_rubra2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607513553,1.179310612305,"EcM","SRL",TRUE
"Castanopsis_carlesii2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607489007,1.17931061230767,"EcM","SRL",TRUE
"Castanopsis_faberi2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607489007,1.17931061230767,"EcM","SRL",TRUE
"Castanopsis_fargesii2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607489007,1.17931061230767,"EcM","SRL",TRUE
"Castanopsis_echinocarpa2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607489007,1.17931061230767,"EcM","SRL",TRUE
"Castanopsis_fissa2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607489007,1.17931061230767,"EcM","SRL",TRUE
"Castanopsis_wattii2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607489007,1.17931061230767,"EcM","SRL",TRUE
"Castanopsis_eyrei2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607489007,1.17931061230767,"EcM","SRL",TRUE
"Castanopsis_hystrix2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607489007,1.17931061230767,"EcM","SRL",TRUE
"Castanea_henryi2",0.00112906782249411,0.0621609763162446,0.147064219450544,3.78154901748043,3.78144607489007,1.17931061230767,"EcM","SRL",TRUE
