F00679,F00727,F00261,F00709,F00043,F00056,F00645,F00004,F01286,F01287,F01289,F01290
0.16343,81.68,12.01,0.53,C3,1.0,EM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Castanopsis,echinocarpa,Fagaceae,Fagales
0.16121,92.32,22.63,0.51,C3,1.0,EM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Castanopsis,wattii,Fagaceae,Fagales
0.21954,75.71,21.95,0.43,,1.0,EM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Lithocarpus,chiungchungensis,Fagaceae,Fagales
0.36662,29.15,20.92,0.34,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Aporosa,octandra,Phyllanthaceae,Malpighiales
0.07259,67.1,23.33,0.33,,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Macaranga,sampsonii,Euphorbiaceae,Malpighiales
0.25882,49.73,19.07,0.36,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Aporosa,yunnanensis,Phyllanthaceae,Malpighiales
1.00963,5.37,17.04,0.21,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Endospermum,chinense,Euphorbiaceae,Malpighiales
0.40253,19.99,19.7,0.29,,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Antidesma,maclurei,Phyllanthaceae,Malpighiales
0.1523,103.48,18.92,0.4,C3,1.0,EM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Engelhardia,roxburghiana,Juglandaceae,Fagales
0.25778,76.3,17.32,0.36,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Elaeocarpus,dubius,Elaeocarpaceae,Oxalidales
0.13292,143.45,24.04,0.32,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Ficus,variolosa,Moraceae,Rosales
0.28296,34.54,11.2,0.59,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Artocarpus,styracifolius,Moraceae,Rosales
0.1249,67.58,44.62,0.52,C3,1.0,NM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Gironniera,subaequalis,Cannabaceae,Rosales
0.14043,113.0,19.21,0.62,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Celtis,sinensis,Cannabaceae,Rosales
0.17623,130.88,23.1,0.13,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Canarium,album,Burseraceae,Sapindales
0.23907,90.48,13.57,0.65,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Pistacia,chinensis,Anacardiaceae,Sapindales
0.28343,78.12,20.15,0.55,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Acronychia,pedunculata,Rutaceae,Sapindales
0.25397,97.19,23.59,0.21,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Melicope,pteleifolia,Rutaceae,Sapindales
0.15885,58.45,14.07,0.5,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Nephelium,lappaceum,Sapindaceae,Sapindales
0.15617,75.07,14.88,0.6,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Allophylus,cobbe,Sapindaceae,Sapindales
0.07812,106.71,11.38,0.53,C3,1.0,ErM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Vaccinium,mandarinorum,Ericaceae,Ericales
0.37056,26.71,15.5,0.35,,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Barringtonia,racemosa,Lecythidaceae,Ericales
0.12066,97.84,5.55,0.53,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Pentaphylax,euryoides,Pentaphylacaceae,Ericales
0.30253,89.09,19.9,0.18,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Alniphyllum,fortunei,Styracaceae,Ericales
0.54362,14.98,5.96,0.38,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Gordonia,axillaris,Theaceae,Ericales
0.23986,98.43,14.45,0.37,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Schima,wallichii,Theaceae,Ericales
0.5237,25.76,16.38,0.17,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Alstonia,scholaris,Apocynaceae,Gentianales
0.25699,80.24,29.15,0.38,,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Catunaregam,spinosa,Rubiaceae,Gentianales
0.22417,45.27,18.79,0.43,,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Wendlandia,uvariifolia,Rubiaceae,Gentianales
0.15444,99.96,20.23,0.29,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Pertusadina,metcalfii,Rubiaceae,Gentianales
0.19185,81.04,17.78,0.2,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Psychotria,asiatica,Rubiaceae,Gentianales
0.14506,116.95,27.53,0.34,,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Saprosma,ternatum,Rubiaceae,Gentianales
0.71949,4.42,6.78,0.4,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Osmanthus,didymopetalus,Oleaceae,Lamiales
0.39436,28.91,13.75,0.29,,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Olea,rosea,Oleaceae,Lamiales
0.33263,37.91,22.53,0.35,,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Schefflera,minutistellata,Araliaceae,Apiales
0.2637,28.7,14.53,0.32,,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Macropanax,undulatus,Araliaceae,Apiales
0.28074,25.66,14.68,0.24,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Pterospermum,acerifolium,Malvaceae,Malvales
0.21389,72.15,15.93,0.4,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Sterculia,lanceolata,Malvaceae,Malvales
0.11926,110.33,13.55,0.54,,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Itea,chinensis,Iteaceae,Saxifragales
0.19019,90.87,20.57,0.28,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Garcinia,oblongifolia,Clusiaceae,Malpighiales
0.12092,32.53,8.98,0.41,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Cratoxylum,cochinchinense,Hypericaceae,Malpighiales
0.29289,87.27,19.3,0.47,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Garcinia,cowa,Clusiaceae,Malpighiales
0.31884,46.15,16.18,0.39,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Eriobotrya,japonica,Rosaceae,Rosales
0.14481,86.79,12.7,0.53,,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Rhaphiolepis,indica,Rosaceae,Rosales
0.26056,58.89,22.59,0.31,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Archidendron,lucidum,Fabaceae,Fabales
0.22593,108.28,20.7,0.36,C3,1.0,AM + EM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Acacia,crassicarpa,Fabaceae,Fabales
0.25255,99.19,24.86,0.29,C3,1.0,AM + EM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Acacia,mangium,Fabaceae,Fabales
0.38313,93.62,23.35,0.25,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Acacia,auriculiformis,Fabaceae,Fabales
0.27083,70.33,24.78,0.41,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Archidendron,clypearia,Fabaceae,Fabales
0.34158,25.62,31.22,0.43,,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Millettia,leptobotrya,Fabaceae,Fabales
0.21426,109.24,16.92,0.21,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Carallia,brachiata,Rhizophoraceae,Malpighiales
0.09315,169.91,18.73,0.32,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Alangium,chinense,Cornaceae,Cornales
0.11685,115.38,15.79,0.52,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Microcos,paniculata,Malvaceae,Malvales
0.18574,67.16,15.42,0.53,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Acer,fabri,Sapindaceae,Sapindales
0.15535,63.99,14.13,0.42,C3,1.0,AM,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",Decaspermum,gracilentum,Myrtaceae,Myrtales
0.36842516,210.1911064,16.3492098,0.050704322,C3,1.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Adiantum,pedatum,Pteridaceae,Polypodiales
0.40779285,165.6051441,16.34921234,0.059155104,C3,2.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Adiantum,pedatum,Pteridaceae,Polypodiales
0.408451956,114.6497567,15.07937308,0.076056575,C3,3.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Adiantum,pedatum,Pteridaceae,Polypodiales
0.223407236,136.9427611,10.31747311,0.097183429,,1.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Athyrium,multidentatum,Athyriaceae,Polypodiales
0.249906675,84.39502411,10.00001368,0.139436948,,2.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Athyrium,multidentatum,Athyriaceae,Polypodiales
0.353823182,22.29314954,6.507952442,0.338028381,,3.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Athyrium,multidentatum,Athyriaceae,Polypodiales
0.265480361,116.2421463,9.841285275,0.105634186,,1.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Athyrium,sinense,Athyriaceae,Polypodiales
0.421008211,106.6880142,8.571445045,0.118310239,,2.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Athyrium,sinense,Athyriaceae,Polypodiales
0.66682126,46.17850375,7.619064948,0.21971862,,3.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Athyrium,sinense,Athyriaceae,Polypodiales
0.339810499,251.5923562,16.50794771,0.046479318,C3,1.0,,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Cystopteris,sudetica,Cystopteridaceae,Polypodiales
0.424372687,189.4904976,13.65080712,0.059155367,C3,2.0,,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Cystopteris,sudetica,Cystopteridaceae,Polypodiales
0.708894247,103.5033066,8.730175983,0.109859557,C3,3.0,,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Cystopteris,sudetica,Cystopteridaceae,Polypodiales
0.478689502,85.98739783,17.301598,0.067606073,C3,1.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Equisetum,hyemale,Equisetaceae,Equisetales
0.576085154,57.32500038,16.03175778,0.067606074,C3,2.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Equisetum,hyemale,Equisetaceae,Equisetales
0.738064386,22.29318081,12.53969711,0.11831026,C3,3.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Equisetum,hyemale,Equisetaceae,Equisetales
0.243316685,254.7770675,19.52381846,0.038028636,C3,1.0,,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Equisetum,pratense,Equisetaceae,Equisetales
0.385941657,232.4840927,19.68254849,0.042253986,C3,2.0,,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Equisetum,pratense,Equisetaceae,Equisetales
0.425343887,122.6115732,19.52381848,0.059155382,C3,3.0,,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Equisetum,pratense,Equisetaceae,Equisetales
0.214458722,261.1464891,22.85714904,0.050704686,C3,1.0,,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Matteuccia,struthiopteris,Onocleaceae,Polypodiales
0.253860952,195.85992,21.42857882,0.059155384,C3,2.0,,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Matteuccia,struthiopteris,Onocleaceae,Polypodiales
0.286777076,92.35682167,19.04762844,0.092958174,C3,3.0,,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Matteuccia,struthiopteris,Onocleaceae,Polypodiales
0.250080285,148.0892597,11.90477724,0.067606083,C3,1.0,,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Onoclea,sensibilis,Onocleaceae,Polypodiales
0.263676829,101.9109543,10.31747697,0.101408873,C3,2.0,,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Onoclea,sensibilis,Onocleaceae,Polypodiales
0.496587007,28.66260704,10.31747698,0.194366543,C3,3.0,,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Onoclea,sensibilis,Onocleaceae,Polypodiales
0.17606237,235.6688042,17.46032823,0.054930039,,1.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Athyrium,spinulosum,Athyriaceae,Polypodiales
0.183172808,85.9874011,13.17461752,0.139437012,,2.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Athyrium,spinulosum,Athyriaceae,Polypodiales
0.377409144,9.554343175,7.777796595,0.405633973,,3.0,AM,"Dong X, Wang H, Gu J, Wang Y, Wang Z. 2014. Root morphology, histology and chemistry of nine fern species (pteridophyta) in a temperate forest. Plant Soil 393: 215-227.",Athyrium,spinulosum,Athyriaceae,Polypodiales
0.212903405,191.7611931,30.41138123,0.068148194,C3,1.0,,"Wang Y, Dong X, Wang H, Wang Z, Gu J. 2016. Root tip morphology, anatomy, chemistry and potential hydraulic conductivity vary with soil depth in three temperate hardwood species. Tree Physiology 36:99-108.",Juglans,mandshurica,Juglandaceae,Fagales
0.248848131,143.0225543,25.68392543,0.102963003,C3,1.0,,"Wang Y, Dong X, Wang H, Wang Z, Gu J. 2016. Root tip morphology, anatomy, chemistry and potential hydraulic conductivity vary with soil depth in three temperate hardwood species. Tree Physiology 36:99-108.",Juglans,mandshurica,Juglandaceae,Fagales
0.251613149,112.6198554,28.28933985,0.100000047,C3,1.0,,"Wang Y, Dong X, Wang H, Wang Z, Gu J. 2016. Root tip morphology, anatomy, chemistry and potential hydraulic conductivity vary with soil depth in three temperate hardwood species. Tree Physiology 36:99-108.",Fraxinus,mandshurica,Oleaceae,Lamiales
0.312442616,96.28791365,24.48063545,0.113333371,C3,1.0,,"Wang Y, Dong X, Wang H, Wang Z, Gu J. 2016. Root tip morphology, anatomy, chemistry and potential hydraulic conductivity vary with soil depth in three temperate hardwood species. Tree Physiology 36:99-108.",Fraxinus,mandshurica,Oleaceae,Lamiales
0.522580711,32.33185169,29.11553048,0.114074112,C3,1.0,,"Wang Y, Dong X, Wang H, Wang Z, Gu J. 2016. Root tip morphology, anatomy, chemistry and potential hydraulic conductivity vary with soil depth in three temperate hardwood species. Tree Physiology 36:99-108.",Phellodendron,amurense,Rutaceae,Sapindales
0.481106091,43.77707747,21.23758024,0.121481514,C3,1.0,,"Wang Y, Dong X, Wang H, Wang Z, Gu J. 2016. Root tip morphology, anatomy, chemistry and potential hydraulic conductivity vary with soil depth in three temperate hardwood species. Tree Physiology 36:99-108.",Phellodendron,amurense,Rutaceae,Sapindales
0.128382353,98.82889326,20.0,0.781655759,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Chenopodium,serotinum,Amaranthaceae,Caryophyllales
0.18125,67.21538462,19.2,0.576614298,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Chenopodium,serotinum,Amaranthaceae,Caryophyllales
0.264,53.81258278,15.5,0.339483316,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Chenopodium,serotinum,Amaranthaceae,Caryophyllales
0.404791173,29.36726272,14.9,0.264596802,C3,1.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Cornus,officinalis,Cornaceae,Cornales
0.399496644,16.98278997,13.0,0.469758683,C3,2.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Cornus,officinalis,Cornaceae,Cornales
0.525,8.26125977,10.3,0.559171774,C3,3.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Cornus,officinalis,Cornaceae,Cornales
0.333528037,56.1492,19.7,0.203845839,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Cornus,bretschneideri,Cornaceae,Cornales
0.372524752,34.5401,12.9,0.265629472,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Cornus,bretschneideri,Cornaceae,Cornales
0.401639344,21.5527,12.2,0.366214838,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Cornus,bretschneideri,Cornaceae,Cornales
0.234375,64.31648438,16.7,0.360383799,,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ardisia,depressa,Primulaceae,Ericales
0.326530612,50.39130773,16.2,0.23697727,,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ardisia,depressa,Primulaceae,Ericales
0.3805,40.73311475,15.0,0.215900269,,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ardisia,depressa,Primulaceae,Ericales
