"binominal","F01286","F01287","F01289","F01290","F00056","F00004","F00679","F00727","state"
"Lindera_communis","Lindera","communis","Lauraceae","Laurales",1,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",-0.928869514081015,3.65757799409598,"AM"
"Lindera_obtusiloba","Lindera","obtusiloba","Lauraceae","Laurales",1,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.34179912123334,4.52732553509182,"AM"
"Lindera_benzoin","Lindera","benzoin","Lauraceae","Laurales",NA,"<StringArray>
['Comas LH, Eissenstat DM. 2009. Patterns in root trait variation among 25 co-existing North American forest species. New Phytologist 182: 919-928.', 'Caplan JS, Stone BWG, Faillace CA, Lafond JJ, Baumgarten JM, Mozdzer TJ, Dighton J, Meiners SJ, Grabosky JC, Ehrenfeld JG. 2017. Nutrient foraging strategies are associated with productivity and population growth in forest shrubs. Annals of Botany 119: 977-988.']
Length: 2, dtype: str",-0.328772557526288,2.54700867298387,"AM"
"Machilus_kwangtungensis","Machilus","kwangtungensis","Lauraceae","Laurales",1,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-0.85348026546348,3.47506723022861,"AM"
"Machilus_breviflora","Machilus","breviflora","Lauraceae","Laurales",1,"<StringArray>
['Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.', 'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.']
Length: 2, dtype: str",-0.581303282718781,2.97497235617684,"AM"
"Machilus_robusta","Machilus","robusta","Lauraceae","Laurales",1,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-0.736159071153236,2.89037175789616,"AM"
"Machilus_shweliensis","Machilus","shweliensis","Lauraceae","Laurales",1,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",-0.915990297009229,3.61547508053052,"AM"
"Machilus_oculodracontis","Machilus","oculodracontis","Lauraceae","Laurales",1,"Liu B, Li H, Zhu B, Koide RT, Eissenstat DM, Guo D. 2015. Complementarity between roots and AM fungi in nutrient foraging strategies. New Phytologist 208: 125-136.",-0.755022584278033,3.32143241319329,"AM"
"Machilus_velutina","Machilus","velutina","Lauraceae","Laurales",1,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-0.790517480956222,3.08099211750481,"AM"
"Machilus_nanmu","Machilus","nanmu","Lauraceae","Laurales",1,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-0.732295264350803,3.34426474568541,"AM"
"Persea_americana","Persea","americana","Lauraceae","Laurales",NA,"Rajab YA, Holscher D, Leuschner C, Barus H, Tjoa A, Hertel D. 2018. Effects of shade tree cover and diversity on root system structure and dynamics in cacao agroforests: The role of root competition and space partitioning. Plant Soil 422: 349-369.",-0.916290731874155,3.70745583968687,"AM"
"Beilschmiedia_tarairi","Beilschmiedia","tarairi","Lauraceae","Laurales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.139491978818599,2.18438865048432,"AM"
"Beilschmiedia_tawa","Beilschmiedia","tawa","Lauraceae","Laurales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.223343571316877,2.08890530519316,"AM"
"Cryptocarya_concinna","Cryptocarya","concinna","Lauraceae","Laurales",1,"<StringArray>
['Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.', 'Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.']
Length: 2, dtype: str",-0.7738150836274,3.24371995593029,"AM"
"Cryptocarya_chinensis","Cryptocarya","chinensis","Lauraceae","Laurales",1,"<StringArray>
[                                                                                                'Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.',
                                                                                                                'Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.',
 'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.']
Length: 3, dtype: str",-0.266693525542647,2.37597631248479,"AM"
"Hedycarya_arborea","Hedycarya","arborea","Monimiaceae","Laurales",NA,"<StringArray>
['Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.', 'Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.']
Length: 2, dtype: str",-0.0559356323303031,2.60699528304173,"AM"
"Laurelia_novae-zelandiae","Laurelia","novae-zelandiae","Atherospermataceae","Laurales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.0490852076904914,2.37193658821448,"AM"
"Pseudowintera_colorata","Pseudowintera","colorata","Winteraceae","Canellales",NA,"<StringArray>
['Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.', 'Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.']
Length: 2, dtype: str",-0.178955798746229,2.60842483270065,"AM"
"Chloranthus_henryi","Chloranthus","henryi","Chloranthaceae","Chloranthales",1,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-0.772190387900398,3.61838685913941,"AM"
"Sarcandra_glabra","Sarcandra","glabra","Chloranthaceae","Chloranthales",1,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-0.69185631408669,3.41733728961264,"AM"
"Ascarina_lucida","Ascarina","lucida","Chloranthaceae","Chloranthales",NA,"Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.",-0.63487827243597,3.10009228887823,"AM"
"Podocarpus_gibbsii","Podocarpus","gibbsii","Podocarpaceae","Pinales",NA,"Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.",-0.465215112513938,2.68934297363651,"AM"
"Podocarpus_chinensis","Podocarpus","chinensis","Podocarpaceae","Pinales",1,"Liu B, Li H, Zhu B, Koide RT, Eissenstat DM, Guo D. 2015. Complementarity between roots and AM fungi in nutrient foraging strategies. New Phytologist 208: 125-136.",-0.23572233352107,2.73436750941958,"AM"
"Podocarpus_neriifolius","Podocarpus","neriifolius","Podocarpaceae","Pinales",1,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.42767192660779,4.67192172128997,"AM"
"Podocarpus_totara","Podocarpus","totara","Podocarpaceae","Pinales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.131378609485061,2.39902971370027,"AM"
"Podocarpus_cunninghamii","Podocarpus","cunninghamii","Podocarpaceae","Pinales",NA,"<StringArray>
['Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.', 'Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.']
Length: 2, dtype: str",-0.136660091426073,2.15143309264533,"AM"
"Afrocarpus_falcatus","Afrocarpus","falcatus","Podocarpaceae","Pinales",NA,"Assefa D, Godbold DL, Belay B, Abiya A, Rewald B. 2018. Fine root morphology, biochemistry and litter quality indices of fast- and slow-growing woody species in Ethiopian highland forest. Ecosystems 21: 482-494.",-0.27443684570176,2.44755086324423,"AM"
"Dacrydium_pectinatum","Dacrydium","pectinatum","Podocarpaceae","Pinales",NA,"Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.",-0.580711751230157,2.70556377918227,"AM"
"Dacrydium_gracile","Dacrydium","gracile","Podocarpaceae","Pinales",NA,"Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.",-0.602210185567843,2.86377678140292,"AM"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae","Pinales",NA,"<StringArray>
['Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.', 'Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.']
Length: 2, dtype: str",-0.672834879248067,3.28498650816095,"AM"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae","Pinales",1,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",-0.713950308910429,3.64772982519823,"AM"
"Dacrycarpus_dacrydioides","Dacrycarpus","dacrydioides","Podocarpaceae","Pinales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.503910196607977,2.8782873307037,"AM"
"Phyllocladus_hypophyllus","Phyllocladus","hypophyllus","Podocarpaceae","Pinales",NA,"Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.",-0.534008959221648,2.98143682885144,"AM"
"Phyllocladus_trichomanoides","Phyllocladus","trichomanoides","Podocarpaceae","Pinales",NA,"<StringArray>
['Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.', 'Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.']
Length: 2, dtype: str",-0.45599398885193,2.7593291180768,"AM"
"Lepidothamnus_intermedius","Lepidothamnus","intermedius","Podocarpaceae","Pinales",NA,"Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.",-1.23787435600162,3.06805293513362,"AM"
"Halocarpus_kirkii","Halocarpus","kirkii","Podocarpaceae","Pinales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.436336771775251,2.65958372933207,"AM"
"Halocarpus_biformis","Halocarpus","biformis","Podocarpaceae","Pinales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.446729908986019,2.3944265090269,"AM"
"Prumnopitys_ferruginea","Prumnopitys","ferruginea","Podocarpaceae","Pinales",NA,"<StringArray>
['Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.', 'Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.']
Length: 2, dtype: str",-0.123359130138441,1.94297131861264,"AM"
"Prumnopitys_taxifolia","Prumnopitys","taxifolia","Podocarpaceae","Pinales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.28741544133435,2.39795380007263,"AM"
"Manoao_colensoi","Manoao","colensoi","Podocarpaceae","Pinales",NA,"Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.",-0.755022584278033,2.9391619220656,"AM"
"Agathis_kinabaluensis","Agathis","kinabaluensis","Araucariaceae","Pinales",NA,"Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.",-0.294035546423956,2.42723339755916,"AM"
"Agathis_australis","Agathis","australis","Araucariaceae","Pinales",NA,"Kramer-Walter KR, Bellingham PJ, Millar TR, Smissen RD, Richardson SJ, Laughlin DC. 2016. Root traits are multidimensional: specific root length is independent from root tissue density and the plant economic spectrum. Journal of Ecology 104: 1299-1310.",-0.4628506065534,2.63828293717939,"AM"
"Juniperus_sabina","Juniperus","sabina","Cupressaceae","Pinales",1,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-0.916790856915837,3.64328346186648,"AM"
"Juniperus_monosperma","Juniperus","monosperma","Cupressaceae","Pinales",1,"Pregitzer KS, DeForest JL, Burton AJ, Allen MF, Ruess RW, Hendrick RL. 2002. Fine root architecture of nine North American trees. Ecological Monographs 72: 293-309.",-0.916290731874155,3.04452243772342,"AM"
"Juniperus_phoenicea","Juniperus","phoenicea","Cupressaceae","Pinales",NA,"de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.",-0.655466113592257,2.08363213984522,"AM"
"Cupressus_funebris","Cupressus","funebris","Cupressaceae","Pinales",1,"Su Y, Li X, Liu Y, Li J, Yin H, Wang Z. 2015. Fine root morphology and biomass characteristics at preliminary stage of gap border trees of reformed low beneficial Cupressus funebris forests. Acta Botanica Boreali-Occidentalia Sinica 35: 0587-0593.",-0.971778657492097,3.07193399928405,"AM"
"Platycladus_orientalis","Platycladus","orientalis","Cupressaceae","Pinales",1,"<StringArray>
['Li R, Ling N, Hao J, Min J, Chen X, Guan Q. 2013. Effects of stand ages on carbon storage, fine root morphology and biomass in Platycladus orientalis  plantation. Journal of Nanjing Forestry University (Natural Sciences edition) 37: 21-27.', 'Li R, Peng T, Liu N, Wang D, Jiangang M, Guan Q. 2013. Response of carbon storage, fine root biomass and morphology to thinning in Platycladus orientalis plantation. Journal of Northeast Forestry university 41: 34-38.']
Length: 2, dtype: str",-1.0101436406805,2.87394121650007,"AM"
"Chamaecyparis_obtusa","Chamaecyparis","obtusa","Cupressaceae","Pinales",1,"Doi R, Tanikawa T, Miyatani K, Hirano Y. 2017. Intraspecific variation in morphological traits of root branch orders in Chamaecyparis obtusa. Plant Soil 416: 503-513.",-0.966222782998415,3.37726733234649,"AM"
"Thuja_occidentalis","Thuja","occidentalis","Cupressaceae","Pinales",NA,"Poon GT, Maherali H. 2015. Competitive interactions between a nonmycorrhizal invasive plant, Alliaria petiolata, and a suite of mycorrhizal grassland, old field, and forest species. PeerJ 3: e1090",-1.15207635853743,4.69134226270877,"AM"
"Cryptomeria_japonica","Cryptomeria","japonica","Cupressaceae","Pinales",1,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-0.92260235834892,3.92647104916159,"AM"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae","Pinales",1,"<StringArray>
[                                                                                                                'Liu B, Li H, Zhu B, Koide RT, Eissenstat DM, Guo D. 2015. Complementarity between roots and AM fungi in nutrient foraging strategies. New Phytologist 208: 125-136.',
                                                                                                                'Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.',
                                                                             'Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.',
 'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.']
Length: 4, dtype: str",-0.828626477499798,3.17567217530038,"AM"
"Pinus_taeda","Pinus","taeda","Pinaceae","Pinales",NA,"Beidler KV, Taylor BN, Strand AE, Cooper ER, Schonholz M, Pritchard SG. 2015. Changes in root architecture under elevated concentrations of CO2 and nitrogen reflect alternate soil exploration strategies. New Phytologist 205: 1153-1163.",-0.333903654654107,3.06840171151337,"EcM"
"Pinus_pungens","Pinus","pungens","Pinaceae","Pinales",NA,"Comas LH, Eissenstat DM. 2009. Patterns in root trait variation among 25 co-existing North American forest species. New Phytologist 182: 919-928.",-0.7339691750802,3.44680789291421,"EcM"
"Pinus_palustris","Pinus","palustris","Pinaceae","Pinales",1,"Guo DL, Mitchell RJ, and Hendricks JJ. 2004. Fine root branch orders respond differentially to carbon source-sink manipulation in a longleaf pine forest. Oecologia 140:450-457.",-1.04982212449868,3.49347265777133,"EcM"
"Pinus_elliottii","Pinus","elliottii","Pinaceae","Pinales",1,"<StringArray>
['Kou L, Guo D, Yang H, Gao W, Li S. 2015. Growth, morphological traits and mycorrhizal colonization of fine roots respond differently to nitrogen addition in a slash pine plantation in subtropical China. Plant Soil 391: 207-218.', 'Pregitzer KS, DeForest JL, Burton AJ, Allen MF, Ruess RW, Hendrick RL. 2002. Fine root architecture of nine North American trees. Ecological Monographs 72: 293-309.']
Length: 2, dtype: str",-1.20212266522262,3.81126914677691,"EcM"
"Pinus_virginiana","Pinus","virginiana","Pinaceae","Pinales",1,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",-1.46967597005894,3.50094215853435,"EcM"
"Pinus_sylvestris","Pinus","sylvestris","Pinaceae","Pinales",1,"<StringArray>
['Zadworny M, McCormack ML, Mucha J, Reich PB, Oleksyn. 2016. Scots pine fine roots adjust along a 2000-km latitudinal climatic gradient. New Phytologist 212: 389-399. Zadworny M, McCormack ML, Zytkowiak R, Karolewski P, Mucha J, Oleksyn J. 2017. Patterns of structural and defense investments in fine roots of Scots pine (Pinus sylvestris L.) across a strong temperature and latitudinal gradient in Europe. Global Change Biology 23: 1218-1231.',
                                                                                                                                                                        'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.',
                                                                                                                                                                                                                                                  'Wang Y, Gao G, Wang N, Wang Z, Gu J. 2019. Effects of morphology and stand structure on root biomass and length differed between absorptive and transport roots in temperate trees. Plant Soil, in press.']
Length: 3, dtype: str",-1.110046866328,3.46902398879103,"EcM"
"Pinus_nigra","Pinus","nigra","Pinaceae","Pinales",NA,"Withington JM, Reich PB, Oleksyn J, Eissenstat DM. 2006. Comparisons of structure and life span in roots and leaves among temperate trees. Ecological Monographs 76: 381-397.",-0.798507696217772,3.50855589998265,"EcM"
"Pinus_resinosa","Pinus","resinosa","Pinaceae","Pinales",1,"Pregitzer KS, DeForest JL, Burton AJ, Allen MF, Ruess RW, Hendrick RL. 2002. Fine root architecture of nine North American trees. Ecological Monographs 72: 293-309.",-1.38629436111989,3.46573590279973,"EcM"
"Pinus_massoniana","Pinus","massoniana","Pinaceae","Pinales",1,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.23477571348098,4.09187998915538,"EcM"
"Pinus_tabuliformis","Pinus","tabuliformis","Pinaceae","Pinales",1,"<StringArray>
[                                                                                                                             'Wang G, Fahey TJ, Xue S, Liu F. 2013. Root morphology and architecture respond to N addition in Pinus tabuliformis, west China. Oecologia 171:583-590.',
                                                                                 'Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.',
 'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.']
Length: 3, dtype: str",-1.56813389383945,4.43701641102248,"EcM"
"Pinus_pinea","Pinus","pinea","Pinaceae","Pinales",NA,"de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.",-1.15256701626604,2.93208067951361,"EcM"
"Pinus_pinaster","Pinus","pinaster","Pinaceae","Pinales",NA,"Bakker MR, Augusto L, Achat DL. 2006. Fine root distribution of trees and understory in mature stands of maritime pine (Pinus pinaster) on dry and humid sites. Plant Soil 286: 37-51. ",-0.472662229106814,2.05756973024758,"EcM"
"Pinus_armandii","Pinus","armandii","Pinaceae","Pinales",1,"<StringArray>
['Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.', 'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.']
Length: 2, dtype: str",-1.27964381610785,3.81100768040792,"EcM"
"Pinus_koraiensis","Pinus","koraiensis","Pinaceae","Pinales",1,"<StringArray>
[                                                                                                    'Wang W, Wang Y, Hoch G, Wang Z, Gu J. 2018. Linkage of root morphology to anatomy with increasing nitrogen availability in six temperate tree species. Plant Soil 425: 198-200.',
 'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.',
                                                                           'Wang Y, Gao G, Wang N, Wang Z, Gu J. 2019. Effects of morphology and stand structure on root biomass and length differed between absorptive and transport roots in temperate trees. Plant Soil, in press.']
Length: 3, dtype: str",-0.710858084387779,3.17067042026956,"EcM"
"Pinus_pumila","Pinus","pumila","Pinaceae","Pinales",1,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.26478494372269,3.97293082855107,"EcM"
"Pinus_strobus","Pinus","strobus","Pinaceae","Pinales",1,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",-1.34707364796661,3.5097527882165,"EcM"
"Pinus_edulis","Pinus","edulis","Pinaceae","Pinales",1,"Pregitzer KS, DeForest JL, Burton AJ, Allen MF, Ruess RW, Hendrick RL. 2002. Fine root architecture of nine North American trees. Ecological Monographs 72: 293-309.",-0.967584026261706,2.99573227355399,"EcM"
"Picea_koraiensis","Picea","koraiensis","Pinaceae","Pinales",1,"<StringArray>
[                                                                                                    'Wang W, Wang Y, Hoch G, Wang Z, Gu J. 2018. Linkage of root morphology to anatomy with increasing nitrogen availability in six temperate tree species. Plant Soil 425: 198-200.',
 'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.',
                                                                           'Wang Y, Gao G, Wang N, Wang Z, Gu J. 2019. Effects of morphology and stand structure on root biomass and length differed between absorptive and transport roots in temperate trees. Plant Soil, in press.']
Length: 3, dtype: str",-1.11495871091783,3.99575280369826,"EcM"
