"shifts","delta_rd","delta_srl"
"AM_to_AM",0.190935355049428,-0.530691293485569
"AM_to_AM",-0.00445291207813669,-0.104276072369783
"AM_to_AM",0.0455501289428284,-0.213743267935349
"AM_to_AM",0.0279884810372155,-0.0019904660711525
"AM_to_AM",0.0148295962191827,-0.104187958038213
"AM_to_NMAM",0.0942234417016472,-0.10411807558024
"NMAM_to_NMAM",0.199331485923143,-0.0211438860076063
"NMAM_to_NMAM",0.13827710493052,-0.351917808027561
"AM_to_AM",-0.41824795199815,0.381742402733741
"AM_to_AM",0.512458668580496,0.161159927286263
"AM_to_AM",-0.281498054907548,-1.30798944887772
"AM_to_AM",-0.320815032432738,0.909288432693178
"AM_to_AM",-0.000494084374040193,0.00796808093330714
"AM_to_AM",-0.00915276653083708,0.0167546642990835
"AM_to_AM",-0.215640970930944,0.515064970362899
"AM_to_AM",-0.431366601181453,0.669319514173577
"AM_to_AM",0.521737670509107,-0.890574450544638
"AM_to_AM",0.0643988082454405,-0.384001343658864
"AM_to_AM",0.0643988082454405,0.164151650946627
"AM_to_AM",-0.0295432447097259,0.00239506444457716
"AM_to_AM",0.218033609380108,0.127961544981448
"AM_to_AM",-0.0557788863636786,0.310172449345381
"AM_to_AM",-0.0518816383222571,0.166718876980137
"AM_to_AM",0.173236513060552,-0.0472646189882169
"AM_to_AM",-0.0436533753392592,0.0471374938323557
"AM_to_AM",0.668926183603254,-1.02551650943295
"AM_to_AM",-0.490258798803862,0.235935485064209
"AM_to_AM",0.747680059305478,-0.630582546271219
"AM_to_AM",-0.0282360338225076,0.0423265303710281
"AM_to_AM",-0.23651083999723,0.135955138131841
"AM_to_AM",-0.640867001028898,1.21080996566885
"AM_to_AM",0.284344986115223,-1.00586798590505
"AM_to_AM",-0.380327514716692,1.1181947469879
"AM_to_AM",0.271646490506677,-0.170065948330572
"AM_to_AM",-0.623799701279462,1.04596382150477
"AM_to_AM",0.105039005904233,-0.273660213811413
"AM_to_AM",0.671329865488931,-1.35374701866996
"AM_to_AM",-0.0107684849584235,0.784669997623837
"AM_to_AM",0.104686260938369,-0.974056640120916
"AM_to_AM",-0.592542447651514,1.09318138049246
"AM_to_AM",-0.0412412953884955,-0.0339193314348938
"AM_to_AM",-0.11509285201953,0.311868143336708
"AM_to_AM",0.0278375888247114,0.0103287596313195
