"rx","ry","rxy","corr","rx.hat","ry.hat","rxy.hat","corr.hat","rx0.hat","ry0.hat","LR","kx","ky","tree.index","tree.size"
0.00628999448017651,0.00387076583395478,0,0,0.00632009077044114,0.00358943058059181,0,0,0.00631865737241267,0.00358929286987178,5.84557568572563e-07,2,2,8,171
0.00483845729244347,0.00193538291697739,0,0,0.00531218633606726,0.00151483766346993,0.000443818560796474,0.132180008328643,0.005785342183877,0.00195947592568323,1.9702991182296,2,5,8,171
0.0136477989164749,0.0272955978329499,0,0,0.00696497684524946,0.0288621315923751,0,0,0.0069649733394345,0.0288539778144009,1.54547134911809e-06,4,5,9,141
0.0255896229683905,0.0170597486455937,0,0,0.0277614995046637,0.0208122001702431,0.00109632091972075,0.0436012968659286,0.0287148261857259,0.0219051851256322,0.289834949045485,4,5,9,141
0.0221776732392718,0.0153537737810343,0,0,0.0183012726709677,0.0179296361102745,0,0,0.0183005615893602,0.0179293796875226,2.00952001705446e-08,5,5,9,141
0.0255896229683905,0.00682389945823747,0,0,0.0282151930989283,0.00601421379328414,0.00097126288758173,0.0680217951629999,0.0294042003720915,0.00699026429495633,0.312124446315124,2,3,9,141
0.032413522426628,0.0238836481038311,0,0,0.0163410110235323,0.0249074969655548,0,0,0.0163401927785326,0.0249001475586312,1.15447616622077e-06,5,5,9,141
0.032413522426628,0.018765723510153,0,0,0.0200496891843821,0.0185120904108928,0,0,0.020048750325054,0.0185105162321467,9.39382118758658e-08,4,4,9,141
0.0119418240519156,0.0102358491873562,0,0,0.0111916947097797,0.0110801942454818,0.00162124871245655,0.127086277494892,0.0128938286147897,0.0127308030132316,2.30629500918903,2,3,9,141
0.0255896229683905,0.032413522426628,0,0,0.0362261443073645,0.024998167127432,0.00120223269748289,0.0383914113808319,0.0374223279637607,0.0261957789949564,0.112687096100444,4,2,9,141
0.0238836481038311,0.0153537737810343,0,0,0.0205219177946939,0.012473850278694,0,0,0.0205184180778875,0.0124737293304667,3.05740059047821e-07,3,4,9,141
0.0119418240519156,0.0119418240519156,0,0,0.00348459210830446,0.0127315067215128,0,0,0.00348458904211763,0.0127303510216047,5.58745796297444e-08,2,2,9,141
0.00789463295437547,0.0118419494315632,0,0,0.0103558680672445,0.0114999991111574,0.000808965396726945,0.0690069862353324,0.0111607662564574,0.0123022657627776,0.632092919780405,4,5,10,248
0.0118419494315632,0.00657886079531289,0,0,0.00494118451570467,0.0112236931312281,0,0,0.00494116051754753,0.0112221831750992,2.51853464305896e-07,5,2,10,248
0.00723674687484418,0.0105261772725006,0,0,0.00582628930250785,0.0111454581127469,0.00013994031702834,0.0170543206160855,0.00596399286694951,0.0112820883983921,0.0179008291930813,2,5,10,248
