"binominal","F01286","F01287","F01289","F00679","F00727","F00709","state","taxa"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5256,37.75824561,0.122580645,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6492,33.44385135,0.090243902,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5699,16.40981618,0.238596491,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5728,31.4903125,0.123076923,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6861,38.40821705,0.070491803,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5174,23.14130112,0.205343511,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6538,18.13069333,0.164473684,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5513,44.95324675,0.092771084,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5426,39.4509434,0.109655172,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6304,37.77954955,0.084732824,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4655,54.80292453,0.107070707,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.527,28.07793103,0.163380282,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5299,30.5489781,0.148108108,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5716,23.64539474,0.164502165,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5909,17.42103943,0.209774436,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7423,5.674254992,0.406875,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5358,29.14297436,0.15234375,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.521,14.03990566,0.336507937,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4834,27.01994937,0.201530612,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5628,38.38456919,0.104644809,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6068,30.54551282,0.113043478,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5152,29.63152632,0.162393162,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.732,8.659196141,0.275221239,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4154,44.40022472,0.164814815,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4332,45.37067039,0.149166667,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.8699,5.044647436,0.33368984,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.468,35.2305618,0.164814815,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5659,20.58217532,0.193710692,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6788,19.40862573,0.1425,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4883,26.06847534,0.204587156,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5916,32.64304054,0.111278195,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.662,31.90567568,0.090797546,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6566,28.80626316,0.102702703,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6269,15.68876,0.20661157,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6229,55.52277778,0.059340659,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6028,20.67746667,0.168539326,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6768,8.215694444,0.3375,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4995,27.1811315,0.187931034,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6548,27.28261905,0.10880829,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6113,14.37411765,0.238,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6802,14.91179775,0.184137931,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5426,29.39896429,0.147368421,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5253,13.9452568,0.331,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5668,30.8078355,0.128333333,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5674,37.79453608,0.104301075,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4607,27.76426573,0.216666667,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5164,25.11635,0.19047619,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5214,43.63736196,0.107236842,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6257,21.61275047,0.150497866,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6425,47.15698276,0.065536723,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5589,23.22606667,0.175438596,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4875,43.74813472,0.122151899,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6021,54.7445,0.064,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.515,40.17136364,0.119211823,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.541,40.71323529,0.106726457,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4368,18.8059465,0.354744526,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5814,24.08870824,0.156445993,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6685,59.62514706,0.047887324,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7249,13.21646875,0.182857143,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6383,43.17666667,0.072580645,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6014,56.82403226,0.062,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7154,19.57341709,0.126751592,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4676,29.78385621,0.196153846,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6521,36.4512,0.082236842,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6111,32.88520408,0.103157895,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4409,38.28442623,0.171028037,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5527,26.31371308,0.158,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.36,10.69,0.95,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6484,25.00551724,0.120833333,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6153,29.64107143,0.113513514,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.567,36.51449495,0.108196721,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5954,50.81502959,0.070711297,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6265,10.85618304,0.298666667,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.9262,2.321199713,0.63853211,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5644,26.14340336,0.152564103,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5618,38.94765152,0.103529412,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5665,12.44750779,0.317821782,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5841,23.49820313,0.158024691,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5004,32.07146893,0.158035714,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7546,8.639130435,0.259313725,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4771,82.21310345,0.068235294,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.8429,4.295951515,0.416666667,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6116,23.81895397,0.143113772,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.2,50.14,0.63,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6049,31.80616236,0.109274194,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7211,6.562098214,0.373333333,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.26,36.7,0.51,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6797,21.60862245,0.127272727,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4942,39.34904762,0.132631579,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4612,39.26522876,0.153,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4151,67.62952381,0.10862069,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6427,10.87934568,0.283216783,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5473,22.84801527,0.185815603,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.8887,7.994382022,0.201129944,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.564,31.98341538,0.125,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5586,16.79761155,0.242675159,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6017,32.77074169,0.107417582,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6388,19.42317829,0.160248447,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6401,49.61492754,0.062727273,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6337,16.4,0.194642857,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.3961,40.09419355,0.2,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5012,30.59209877,0.165306122,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6415,35.76456522,0.086792453,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5854,22.03378378,0.168181818,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5247,16.81065134,0.274736842,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7802,6.701135371,0.31369863,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5373,49.04428571,0.08974359,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.23,39.96,0.58,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.28,23.39,0.68,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7077,5.55152,0.458115183,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4728,40.54019048,0.14,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7645,9.574894992,0.227573529,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7101,16.30865952,0.154771784,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5838,28.69100334,0.13,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5269,23.25009091,0.196428571,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.07029462,60.68,0.086666667,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5744,25.76527094,0.14963145,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5602,46.98822222,0.086538462,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4279,54.06668639,0.129007634,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6381,18.16775472,0.172077922,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5102,18.14911602,0.270149254,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6045,22.259,0.156862745,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4275,19.92315068,0.347619048,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5568,28.41019737,0.144761905,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6219,24.04453552,0.137078652,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.31,26.03,0.51,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5312,31.28745342,0.14375,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.24,45.17,0.49,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5302,53.85822222,0.083850932,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6229,39.57761628,0.083091787,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4449,23.36243986,0.274528302,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6314,16.01216769,0.199591837,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5615,49.77260504,0.080952381,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5321,54.96347826,0.082142857,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4915,32.6159,0.161290323,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5072,59.99353535,0.0825,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.548,20.74911628,0.204761905,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4234,33.7573913,0.21122449,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6386,43.43129032,0.072093023,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5959,27.92617978,0.128057554,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5585,16.33096021,0.25,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4859,52.36020202,0.103125,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4802,89.235,0.061764706,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5333,41.92759494,0.106756757,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5342,47.49022727,0.093617021,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6702,11.00084615,0.257425743,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5839,19.43769565,0.191666667,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5727,37.6528481,0.103267974,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.3753,11.82454098,0.7625,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5184,38.71205607,0.122285714,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5024,26.11045455,0.1936,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6051,42.99339869,0.080952381,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6265,8.264486874,0.391588785,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4706,39.17379747,0.146296296,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5694,21.7208311,0.181067961,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5117,25.98438356,0.187179487,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5633,22.72217877,0.177227723,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6049,18.2517207,0.190498812,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.482,24.02633333,0.227272727,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5666,46.74422222,0.08490566,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4353,28.88601266,0.232352941,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5638,26.7207489,0.150331126,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4841,39.01329317,0.139106145,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4052,46.96274854,0.164423077,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5806,29.77747706,0.126744186,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4199,33.28231818,0.217821782,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4156,27.08408759,0.274,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5917,7.505023585,0.481818182,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6535,4.939620637,0.604587156,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6668,34.99867089,0.081865285,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5759,11.32032922,0.33986014,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5749,58.54727273,0.066,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.344,60.677714,0.086,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5105,56.14782051,0.086666667,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6879,14.29233236,0.188461538,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5881,28.10310345,0.130967742,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7025,10.77170659,0.24028777,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5917,28.80615686,0.126237624,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5923,26.73833333,0.135849057,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6242,14.66422222,0.222772277,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7336,9.554853964,0.247931034,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.8388,14.05350877,0.128571429,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5246,49.57383721,0.093478261,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5465,50.51875,0.084210526,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4313,30.58705882,0.223684211,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5146,28.27853081,0.17016129,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.36775,24.0524132,0.14,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.919125,5.16350841,0.31,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5562,28.68099448,0.143650794,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5367,26.10994505,0.168518519,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5511,24.25275917,0.172727273,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5855,34.85871508,0.106547619,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5827,42.61657718,0.08816568,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4745,38.6484252,0.145977011,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6793,9.630610329,0.286547085,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5885,25.83668016,0.141954023,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5046,54.17428571,0.092561983,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4913,60.35480769,0.087394958,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5752,5.915904096,0.65,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.32,18.55,0.69,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5662,23.79186508,0.166887417,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5187,21.01561644,0.224615385,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4767,53.86946565,0.103968254,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5658,28.42114754,0.140229885,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6177,33.80189944,0.098895028,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.6613,13.15430267,0.221710526,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.42,48,0.158,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5678,40.87195122,0.096850394,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.546,16.35652263,0.261290323,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7312,6.801172199,0.350545455,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.373,15.11776738,0.603225806,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5426,8.983816964,0.48172043,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5294,45.61743056,0.099310345,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.4581,23.62617162,0.256779661,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.5218,101.7923529,0.045945946,"AM","Acer_saccharum"
"Acer_saccharum","Acer","saccharum","Sapindaceae",0.7143,24.81837607,0.100645161,"AM","Acer_saccharum"
